name,review_count,rating,distance,price,location.address1,station latitude,station longitude,number of bikes,station id
Juanita's Restaurant,37,6.0,495.01147671119566,1.0,15883 Redland Rd,39.121327,-77.164969,1.0,172
Ming’s Chinese Restaurant,3,8.0,1022.6115855040433,,800 Pleasant Dr,39.121327,-77.164969,1.0,172
"King's Craft Beer, Wine, & Deli",35,9.0,1059.0517834372713,2.0,402 King Farm Blvd,39.121327,-77.164969,1.0,172
Charlie's Pizza & Subs,41,8.0,572.850221355698,1.0,15855 Redland Rd,39.121327,-77.164969,1.0,172
Charlie's Pizza & Subs,2,10.0,572.8502213556321,,15855 Redland Rd,39.121327,-77.164969,1.0,172
Coffee Republic,306,8.0,926.5097195016979,1.0,801 Pleasant Dr,39.121327,-77.164969,1.0,172
Bento Sushi,0,0.0,1062.173614564923,,403 Redland Blvd,39.121327,-77.164969,1.0,172
Nagoya Sushi,230,7.0,1059.0824511254064,2.0,402 King Farm Blvd,39.121327,-77.164969,1.0,172
McDonald's,55,5.0,764.5048733131317,1.0,15801 Frederick Rd,39.121327,-77.164969,1.0,172
"Metro Beer, Wine, & Deli",8,8.0,533.9790501916277,2.0,15921 Frederick Rd,39.121327,-77.164969,1.0,172
Baja Fresh,53,6.0,897.1359793215119,1.0,302 King Farm Blvd,39.121327,-77.164969,1.0,172
Metro Cafe,3,7.0,1001.6802721365275,,15850 Crabbs Branch Way,39.121327,-77.164969,1.0,172
McDonald's,20,5.0,958.0061221650526,1.0,16701 Crabbs Branch Way,39.121327,-77.164969,1.0,172
Wendy's,45,4.0,707.8401395565472,1.0,15807 Frederick Road,39.121327,-77.164969,1.0,172
Arnold's Delicatessen,0,0.0,572.2013852300528,,15855 Redland Rd,39.121327,-77.164969,1.0,172
Stray Cat Bar & Grill,4,10.0,105.38615759199752,,5866 Washington Blvd,38.886048,-77.142317,15.0,173
The Italian Store,352,8.0,224.31227230056226,2.0,5837 Washington Blvd,38.886048,-77.142317,15.0,173
Lost Dog Café & Gourmet Pizza Deli,743,8.0,81.16497610892408,2.0,5876 Washington Blvd,38.886048,-77.142317,15.0,173
Thai Noy Restaurant,189,8.0,74.65325378492331,2.0,5880 N Washington Blvd,38.886048,-77.142317,15.0,173
Westover Market,108,8.0,131.39527456290742,2.0,5836 Washington Blvd,38.886048,-77.142317,15.0,173
J'aimemadeleine,6,9.0,84.72861307974358,,1644 N McKinley Rd,38.886048,-77.142317,15.0,173
Lebanese Taverna,238,7.0,48.42432705252922,2.0,5900 Washington Blvd,38.886048,-77.142317,15.0,173
Lebanese Taverna,0,0.0,48.42432705252922,,5900 WASHINGTON BLVD,38.886048,-77.142317,15.0,173
Grand Hunan,73,5.0,174.9063310204437,2.0,5845 Washington Blvd,38.886048,-77.142317,15.0,173
Hawkers Asian Street Food,494,9.0,867.3974197473794,2.0,4201 Wilson Blvd,38.888282,-77.111066,3.0,174
Gyu San Japanese BBQ,95,9.0,971.8855355249606,,4300 Wilson Blvd,38.888282,-77.111066,3.0,174
The Union - Ballston,34,9.0,756.5411923662259,,3811 Fairfax Dr,38.888282,-77.111066,3.0,174
SER,453,8.0,700.1898211418873,2.0,1110 N Glebe Rd,38.888282,-77.111066,3.0,174
Ballston Local,109,9.0,931.3359337186872,2.0,900 N Glebe Rd,38.888282,-77.111066,3.0,174
Bronson Bierhall,231,8.0,720.2644246783468,2.0,4100 Fairfax Dr,38.888282,-77.111066,3.0,174
The Commentary,43,8.0,893.8612691043295,2.0,801 N Glebe Rd,38.888282,-77.111066,3.0,174
bb.q Chicken - Virginia Square,18,9.0,858.6317938759111,,3503 Fairfax Dr,38.888282,-77.111066,3.0,174
Thai Treasure,145,8.0,756.5411923655873,2.0,3811 Fairfax Dr,38.888282,-77.111066,3.0,174
Rus Uz - Arlington,533,8.0,624.0728152675451,2.0,1000 N Randolph St,38.888282,-77.111066,3.0,174
The Salt Line - Ballston,135,8.0,982.4011212361855,,4040 Wilson Blvd,38.888282,-77.111066,3.0,174
Bostan Uyghur Cuisine,81,9.0,1031.1730427718155,,3911 Lee Hwy,38.888282,-77.111066,3.0,174
Olive Lebanese Eatery,64,9.0,808.8166057807397,,1100 N Glebe Rd,38.888282,-77.111066,3.0,174
Pines of Florence,139,9.0,1037.1272283901037,2.0,2109 N Pollard St,38.888282,-77.111066,3.0,174
Poppyseed Rye,66,9.0,864.890974643747,2.0,818 N Quincy St,38.888282,-77.111066,3.0,174
Superette,176,9.0,994.9872367390728,2.0,4238 Wilson Blvd,38.888282,-77.111066,3.0,174
Big Buns Damn Good Burgers,1105,8.0,888.0989992982442,2.0,4401 Wilson Blvd,38.888282,-77.111066,3.0,174
Ted's Bulletin,493,8.0,984.8052642184541,2.0,4238 Wilson Blvd,38.888282,-77.111066,3.0,174
Slipstream,22,8.0,916.006284798375,,4300 Wilson Blvd,38.888282,-77.111066,3.0,174
Pirouette Cafe & Wine Shop,38,8.0,723.9316137727014,,4000 Fairfax Dr,38.888282,-77.111066,3.0,174
Feasty crab,110,8.0,923.8877493498952,,16811 Crabbs Branch Way,39.12333,-77.16486,5.0,175
Wang Manor,122,7.0,716.7767259914908,2.0,16051 Frederick Rd,39.12333,-77.16486,5.0,175
Mackie’s Barbecue,134,8.0,1233.4172815214768,2.0,8547 Ziggy Ln,39.12333,-77.16486,5.0,175
Barra Brava Cevicheria Urbana,64,8.0,748.445814939708,,15921 N Frederick Rd,39.12333,-77.16486,5.0,175
Juanita's Restaurant,37,6.0,717.3327319751561,1.0,15883 Redland Rd,39.12333,-77.16486,5.0,175
Charlie's Pizza & Subs,41,8.0,795.7463475439303,1.0,15855 Redland Rd,39.12333,-77.16486,5.0,175
China Jade,149,7.0,907.1820471276785,2.0,16805 Crabbs Branch Way,39.12333,-77.16486,5.0,175
Coffee Republic,306,8.0,1123.1188795294843,1.0,801 Pleasant Dr,39.12333,-77.16486,5.0,175
Ziggy Deli,12,9.0,1197.3039906295514,1.0,16764 Oakmont Ave,39.12333,-77.16486,5.0,175
Charlie's Pizza & Subs,2,10.0,795.7463475438701,,15855 Redland Rd,39.12333,-77.16486,5.0,175
McDonald's,20,5.0,745.6537283140466,1.0,16701 Crabbs Branch Way,39.12333,-77.16486,5.0,175
Baja Fresh,53,6.0,1093.5665403817368,1.0,302 King Farm Blvd,39.12333,-77.16486,5.0,175
"Metro Beer, Wine, & Deli",8,8.0,748.445814939708,2.0,15921 Frederick Rd,39.12333,-77.16486,5.0,175
McDonald's,55,5.0,983.782982661952,1.0,15801 Frederick Rd,39.12333,-77.16486,5.0,175
Wendy's,45,4.0,929.7090551052714,1.0,15807 Frederick Road,39.12333,-77.16486,5.0,175
TexMex and Grill,2,4.0,1023.2131538036101,,16210 S Frederick Ave,39.12333,-77.16486,5.0,175
Subway,11,4.0,926.3843133453391,1.0,16817 Crabbs Branch Hwy,39.12333,-77.16486,5.0,175
El Esteron,4,5.0,1051.0385736107269,1.0,8500 Dakota Dr,39.12333,-77.16486,5.0,175
Arnold's Delicatessen,0,0.0,795.0342925675398,,15855 Redland Rd,39.12333,-77.16486,5.0,175
Yu Noodles,55,9.0,591.7120575219349,,1690 Anderson Rd,38.92400207520182,-77.20812678337097,9.0,176
Wren,141,8.0,251.2829621760903,3.0,1825 Capital One Dr S,38.92400207520182,-77.20812678337097,9.0,176
RollBär at Shipgarten,13,9.0,122.81599967877617,,7581 Colshire Dr,38.92400207520182,-77.20812678337097,9.0,176
Agora Tysons,398,8.0,899.0778346139067,3.0,7911 Westpark Dr,38.92400207520182,-77.20812678337097,9.0,176
"AKB, a hotel bar",16,7.0,65.5119814713636,,7599 Colshire Dr,38.92400207520182,-77.20812678337097,9.0,176
Shipgarten,58,7.0,153.8649471078102,2.0,7581 Colshire Dr,38.92400207520182,-77.20812678337097,9.0,176
Salamati Grille,1,8.0,122.81599967877617,,7581 Colshire Dr,38.92400207520182,-77.20812678337097,9.0,176
Lost Dog Cafe,388,7.0,592.0615249665118,2.0,1690 Anderson Rd,38.92400207520182,-77.20812678337097,9.0,176
Han Palace,574,6.0,764.0846192892893,2.0,7900 Westpark Dr,38.92400207520182,-77.20812678337097,9.0,176
Härth,221,7.0,733.605681004436,3.0,7920 Jones Branch Dr,38.92400207520182,-77.20812678337097,9.0,176
Seasons 52,1161,8.0,1190.4091787508175,2.0,7863L Tysons Corner Ctr,38.92400207520182,-77.20812678337097,9.0,176
Coastal Flats,1293,8.0,1167.2179838355044,2.0,7860-L,38.92400207520182,-77.20812678337097,9.0,176
Bento Sushi,4,5.0,541.7681648604727,,1688 Anderson Rd,38.92400207520182,-77.20812678337097,9.0,176
Mrs. Jo's Petite Eats Patisserie & Cafe,1,10.0,1040.7767575270339,,7940 Jones Branch Dr,38.92400207520182,-77.20812678337097,9.0,176
Tyson's Biergarten,1,2.0,122.81599967877617,,7581 Colshire Dr,38.92400207520182,-77.20812678337097,9.0,176
A taste of the Caribbean,2,6.0,911.9751408310871,,7819 Jones Branch Drive,38.92400207520182,-77.20812678337097,9.0,176
Cafe Monaco,5,7.0,896.6275756921812,,1800 Old Meadow Rd,38.92400207520182,-77.20812678337097,9.0,176
La Sandia,846,7.0,1152.7781966832656,2.0,7852L Tysons Corner Center,38.92400207520182,-77.20812678337097,9.0,176
Wegmans Meals 2GO,0,0.0,306.3456912116665,,1835 Capital One Drive South,38.92400207520182,-77.20812678337097,9.0,176
Tyson's EuroBar,0,0.0,167.97238360044042,,6579 Colshire Dr,38.92400207520182,-77.20812678337097,9.0,176
Regina's Restaurant,138,9.0,571.032407262772,2.0,11423 Georgia Ave,39.0473228,-77.0510969,3.0,177
Terra Mare,61,9.0,876.9568674714762,2.0,2504 Ennalls Ave,39.0473228,-77.0510969,3.0,177
Mi La Cay,811,9.0,636.158117736514,2.0,2407-2409 University Blvd,39.0473228,-77.0510969,3.0,177
Kantutas Restaurant,161,9.0,664.5173609472789,2.0,2400 University Blvd W,39.0473228,-77.0510969,3.0,177
Hakuna Matata Grill,88,9.0,772.5995968841761,2.0,2405 Price Ave,39.0473228,-77.0510969,3.0,177
Hangry Joe's Hot Chicken,68,9.0,838.8752693939327,2.0,2533 Ennalls Ave,39.0473228,-77.0510969,3.0,177
Full Key Restaurant,435,8.0,634.1694764379974,2.0,2227 University Blvd W,39.0473228,-77.0510969,3.0,177
Taqueria El Cabrito,17,8.0,691.5866928722174,,11310 Georgia Ave,39.0473228,-77.0510969,3.0,177
Trippy Tacos,47,8.0,738.005887964604,1.0,12134 Georgia Ave,39.0473228,-77.0510969,3.0,177
NoriTo Sushi,2,9.0,759.8452188606374,,11315 Fern St,39.0473228,-77.0510969,3.0,177
Silver Spring Wings,76,10.0,677.7400112739379,,11335 Elkin St,39.0473228,-77.0510969,3.0,177
Ruan Thai,506,8.0,690.9331428564634,2.0,11407 Amherst Ave,39.0473228,-77.0510969,3.0,177
Brazilian Place,62,8.0,670.5939937626503,2.0,2412 University Blvd W,39.0473228,-77.0510969,3.0,177
Frank’s Burger Place,100,8.0,793.2853162348202,2.0,11265 Triangle Ln,39.0473228,-77.0510969,3.0,177
Island Zests,93,9.0,820.520184377342,,11252 Georgia Ave,39.0473228,-77.0510969,3.0,177
Gisele's Creole Cuisine,199,8.0,775.453065407385,2.0,2407 Price Ave,39.0473228,-77.0510969,3.0,177
Pho & Banh Mi Saigonese,131,9.0,915.0074239064153,2.0,11232 Grandview Ave,39.0473228,-77.0510969,3.0,177
Gourmet Inspirations,462,8.0,812.954334091728,2.0,2646 University Blvd W,39.0473228,-77.0510969,3.0,177
Filippo's Italian Specialties,248,9.0,897.2591244412203,1.0,11224 Triangle Ln,39.0473228,-77.0510969,3.0,177
El Pollo Rico,403,9.0,665.6360278490378,1.0,2517 University Blvd W,39.0473228,-77.0510969,3.0,177
Addie Love’s Soul Food Cafe,62,7.0,719.0176098218074,,410 61st St NE,38.888524,-76.913188,3.0,178
American Best Chicken & Waffle,14,9.0,692.5797243897897,,380 Eastern Ave NE,38.888524,-76.913188,3.0,178
Rosebud's BBQ,40,8.0,536.8416933311578,1.0,5915 Central Ave,38.888524,-76.913188,3.0,178
Blaq Dragon,5,10.0,536.0829580786051,,5915 Central Ave,38.888524,-76.913188,3.0,178
Tropical Taste,2,10.0,441.9293728771054,,,38.888524,-76.913188,3.0,178
Jerry's Carryout,15,4.0,728.2941902071535,1.0,5702 Martin Luther King Jr Hwy,38.888524,-76.913188,3.0,178
O Cookz,11,8.0,941.3039650917787,,35 Yost Pl Seat Pleasant Md 20743,38.888524,-76.913188,3.0,178
Nello's Famous NC BBQ,6,5.0,982.8227965186885,,6820 James Farmer Way,38.888524,-76.913188,3.0,178
Got Rice Carry Out,18,6.0,1113.8094955023284,,5909 Martin Luther King Jr Hwy,38.888524,-76.913188,3.0,178
Taco Bell,22,4.0,428.8943175909621,1.0,6250 Central Ave,38.888524,-76.913188,3.0,178
Nellos Famous North Carolina BBQ & Soul Food,0,0.0,982.3002424929498,,6820 James Farmer Way,38.888524,-76.913188,3.0,178
Poppie's Taco & Latin Grill,1,10.0,941.3039650917787,,35 Yost Pl,38.888524,-76.913188,3.0,178
Far East Restaurant,6,5.0,1162.0010300427462,,5920 Martin Luther King Jr Hwy,38.888524,-76.913188,3.0,178
Krispy Krunchy Chicken,1,2.0,545.3974290392924,,5911 Central Ave,38.888524,-76.913188,3.0,178
Popeyes Louisiana Kitchen,32,3.0,972.7794458172453,1.0,6214 Central Ave,38.888524,-76.913188,3.0,178
Friendship Chinese Carry-Out,0,0.0,640.4188963772272,,6211 Dix St NE,38.888524,-76.913188,3.0,178
China Chef Enterprises,3,3.0,1214.2217846572844,,5925 Martin Luther King Jr Hwy,38.888524,-76.913188,3.0,178
China Taste Carryout,0,0.0,609.6824303307393,,5577 Central Ave SE,38.888524,-76.913188,3.0,178
Trinity Grill & Bar,188,8.0,321.56829842185545,2.0,3010 Hamilton St,38.955349,-76.968084,1.0,179
TORTAS HULA HULA,4,8.0,739.7510740701889,,3511 Hamilton St,38.955349,-76.968084,1.0,179
Curzi's Seafood,13,8.0,306.89144967100714,,3006 Hamilton St,38.955349,-76.968084,1.0,179
Mid Atlantic Seafood,141,8.0,614.441734560018,2.0,3100 Queens Chapel Rd,38.955349,-76.968084,1.0,179
New Century Carry Out & Resturant,93,9.0,516.4492263187888,1.0,5400 Queens Chapel Rd,38.955349,-76.968084,1.0,179
Jean Fried Chicken & Waffles,1,10.0,853.777923239488,,2702 Allision St,38.955349,-76.968084,1.0,179
Acapulco Spirit Restaurant,19,6.0,430.6710278546921,2.0,3100 Hamilton St,38.955349,-76.968084,1.0,179
Joe's Carry Out,21,6.0,522.9368775732372,1.0,3185 Queens Chapel Rd,38.955349,-76.968084,1.0,179
Emerita's Pupuseria & Carry-Out,24,7.0,545.8972712842524,1.0,5408 Queens Chapel Rd,38.955349,-76.968084,1.0,179
Super Japan,24,7.0,480.44074259491623,2.0,3120 Queens Chapel Rd,38.955349,-76.968084,1.0,179
Kitchen Near You,56,5.0,237.2332703754196,2.0,5321 Ager Rd,38.955349,-76.968084,1.0,179
Popeyes Louisiana Kitchen,25,4.0,410.4471471412238,1.0,2451 Chillum Rd,38.955349,-76.968084,1.0,179
Atomic Wings,74,6.0,491.26441429275746,1.0,3124 Queens Chapel Rd,38.955349,-76.968084,1.0,179
Checkers,26,5.0,714.6282836380805,1.0,3032 Queen's Chapel Rd,38.955349,-76.968084,1.0,179
Lee's Liquor Store,8,5.0,253.42022119512387,2.0,2903 Hamilton St,38.955349,-76.968084,1.0,179
DC Charcoal Chicken,0,0.0,494.79939616360974,,3116 Queens Chapel Rd,38.955349,-76.968084,1.0,179
Little Caesars,17,6.0,428.97099493464754,1.0,3213 Queens Chapel Rd,38.955349,-76.968084,1.0,179
Sampan Cafe,1,10.0,497.7448327552986,,3114 Queens Chapel Rd,38.955349,-76.968084,1.0,179
Subway,11,3.0,424.25359622118617,1.0,2461 Chillum Rd,38.955349,-76.968084,1.0,179
Sarku Japan,14,5.0,561.1587445108344,1.0,3500 East West Hwy,38.955349,-76.968084,1.0,179
Huncho House,134,8.0,307.14055963208153,,6451 America Blvd,38.965742,-76.954803,0.0,180
Cocineros,58,9.0,293.86378064372707,,3513 East-West Hwy,38.965742,-76.954803,0.0,180
Miller Ale House - Hyattsville,127,6.0,502.50762040215204,2.0,3430 East-West Hwy,38.965742,-76.954803,0.0,180
Sushinado & Teriyaki,173,8.0,307.13254692817856,2.0,6450 America Blvd,38.965742,-76.954803,0.0,180
Carolina Kitchen Bar & Grill,694,7.0,371.2507654544959,2.0,6501 America Blvd,38.965742,-76.954803,0.0,180
Old Dominion Brewhouse,160,7.0,370.0503194384261,2.0,6504 America Blvd,38.965742,-76.954803,0.0,180
Bonchon,240,7.0,420.28416385719186,2.0,6507 America Blvd,38.965742,-76.954803,0.0,180
Kingston Arbor,73,7.0,300.7483980593631,2.0,3500 E West Hwy,38.965742,-76.954803,0.0,180
Casa Dora,45,7.0,133.40391249073193,2.0,6211 Belcrest Rd,38.965742,-76.954803,0.0,180
Mezeh - Hyattsville,53,8.0,290.9434862490424,,3500 East-West Hwy,38.965742,-76.954803,0.0,180
Outback Steakhouse,270,5.0,245.74764918502623,2.0,3500 E West Hwy,38.965742,-76.954803,0.0,180
Hook & Reel Cajun Seafood & Bar,35,7.0,295.7417047347153,2.0,3500 East-west Hwy,38.965742,-76.954803,0.0,180
Amet Cafe,6,8.0,448.59826931793026,,6525 Belcrest Rd,38.965742,-76.954803,0.0,180
Olive Garden Italian Restaurant,221,6.0,363.2941499545882,2.0,3480 E West Hwy,38.965742,-76.954803,0.0,180
Bento Sushi,2,9.0,338.50698695814793,,3702 East West Hwy,38.965742,-76.954803,0.0,180
Wingstop,48,5.0,122.72490491766811,2.0,6211-3 Belcrest Rd,38.965742,-76.954803,0.0,180
Kelly's Cajun Grill,1,10.0,375.1914048486246,,3500 East-West Hwy,38.965742,-76.954803,0.0,180
&pizza - Mall at Prince George's,70,8.0,310.76689721220663,2.0,3500 E West Hwy,38.965742,-76.954803,0.0,180
QDOBA Mexican Eats,69,6.0,286.8493445897264,1.0,6450 America Blvd,38.965742,-76.954803,0.0,180
Pollo Campero,41,5.0,301.2317521434682,2.0,6401 America Blvd,38.965742,-76.954803,0.0,180
2Fifty Texas BBQ,360,9.0,58.36851958881005,2.0,4700 Riverdale Rd,38.962119,-76.935578,15.0,181
Riviera Tapas Bar,131,9.0,103.94299371043633,2.0,6202 Rhode Island Ave,38.962119,-76.935578,15.0,181
Burtons Grill & Bar,633,8.0,880.9591180726416,2.0,4440 Van Buren St,38.962119,-76.935578,15.0,181
Taqueria Los Perez,118,9.0,498.8460890332702,2.0,5803 Baltimore Ave,38.962119,-76.935578,15.0,181
Busboys and Poets - Hyattsville,1705,8.0,878.7933124885077,2.0,5331 Baltimore Ave,38.962119,-76.935578,15.0,181
Le Fantome,42,7.0,943.261041938266,2.0,4501 Woodberry St,38.962119,-76.935578,15.0,181
Gangster Vegan Organics,77,9.0,87.18168343131482,2.0,6202 Rhode Island Ave,38.962119,-76.935578,15.0,181
Cafe Azul-Caracas de Ayer,14,9.0,938.0177120366982,,6740 45th St,38.962119,-76.935578,15.0,181
Shagga Coffee & Restaurant,414,9.0,377.7738595756087,2.0,6040 Baltimore Ave,38.962119,-76.935578,15.0,181
Suga & Spice,129,7.0,766.4945055998277,,5557 Baltimore Ave,38.962119,-76.935578,15.0,181
Carbon y Leña,35,8.0,351.67270200220565,,6033 Baltimore Ave,38.962119,-76.935578,15.0,181
Spice 6 Modern Indian,598,8.0,809.7504238491188,2.0,5501 Baltimore Ave,38.962119,-76.935578,15.0,181
The Habit Burger Grill,96,8.0,907.2736478789438,1.0,4502 Van Buren St,38.962119,-76.935578,15.0,181
District Taco,121,7.0,907.0153000434173,2.0,6710 45th St,38.962119,-76.935578,15.0,181
Vegan Junk Food DMV,9,8.0,941.6475469125666,,4501 Woodberry St,38.962119,-76.935578,15.0,181
Lesly's Grill,23,5.0,318.95704895143723,2.0,6225 Baltimore Ave,38.962119,-76.935578,15.0,181
Pupuseria El Comalito,95,6.0,381.11514147560007,1.0,6100 Baltimore Ave,38.962119,-76.935578,15.0,181
Hot Lola's,2,7.0,941.6475469125666,,4501 Woodberry St,38.962119,-76.935578,15.0,181
Horu Sushi Kitchen,10,8.0,943.228677355891,,4501 Woodberry St,38.962119,-76.935578,15.0,181
Teriyaki Kaizen,41,8.0,815.5181808123169,,5501 Baltimore Ave,38.962119,-76.935578,15.0,181
Huncho House,134,8.0,229.16629077340156,,6451 America Blvd,38.968842,-76.954171,2.0,182
Cocineros,58,9.0,428.8953122770352,,3513 East-West Hwy,38.968842,-76.954171,2.0,182
Carolina Kitchen Bar & Grill,694,7.0,191.6376600198712,2.0,6501 America Blvd,38.968842,-76.954171,2.0,182
Sushinado & Teriyaki,173,8.0,204.25724211733976,2.0,6450 America Blvd,38.968842,-76.954171,2.0,182
Old Dominion Brewhouse,160,7.0,103.57747863554205,2.0,6504 America Blvd,38.968842,-76.954171,2.0,182
Miller Ale House - Hyattsville,127,6.0,557.1622627238693,2.0,3430 East-West Hwy,38.968842,-76.954171,2.0,182
Bonchon,240,7.0,206.1130206189674,2.0,6507 America Blvd,38.968842,-76.954171,2.0,182
Kingston Arbor,73,7.0,168.89426335749272,2.0,3500 E West Hwy,38.968842,-76.954171,2.0,182
Amet Cafe,6,8.0,131.9857592028305,,6525 Belcrest Rd,38.968842,-76.954171,2.0,182
Hook & Reel Cajun Seafood & Bar,35,7.0,127.28211420729347,2.0,3500 East-west Hwy,38.968842,-76.954171,2.0,182
Mezeh - Hyattsville,53,8.0,242.33396805116516,,3500 East-West Hwy,38.968842,-76.954171,2.0,182
Outback Steakhouse,270,5.0,309.4434304611122,2.0,3500 E West Hwy,38.968842,-76.954171,2.0,182
Casa Dora,45,7.0,373.4735781822626,2.0,6211 Belcrest Rd,38.968842,-76.954171,2.0,182
Kelly's Cajun Grill,1,10.0,281.08945899555255,,3500 East-West Hwy,38.968842,-76.954171,2.0,182
Bento Sushi,2,9.0,349.1815355634652,,3702 East West Hwy,38.968842,-76.954171,2.0,182
Olive Garden Italian Restaurant,221,6.0,416.21447206446646,2.0,3480 E West Hwy,38.968842,-76.954171,2.0,182
QDOBA Mexican Eats,69,6.0,206.2555153632855,1.0,6450 America Blvd,38.968842,-76.954171,2.0,182
&pizza - Mall at Prince George's,70,8.0,259.09685412183086,2.0,3500 E West Hwy,38.968842,-76.954171,2.0,182
Wingstop,48,5.0,367.5434509254642,2.0,6211-3 Belcrest Rd,38.968842,-76.954171,2.0,182
Five Guys,13,7.0,287.4369753785196,,3500 E West Hwy,38.968842,-76.954171,2.0,182
Joe Theismann's Restaurant,928,8.0,69.08014662236128,2.0,1800A Diagonal Rd,38.80576284873485,-77.060626745224,0.0,183
The Majestic,736,9.0,960.5190746596732,2.0,911 King St,38.80576284873485,-77.060626745224,0.0,183
IndoChen - Old Town,38,9.0,290.73425642372723,,1615 King St,38.80576284873485,-77.060626745224,0.0,183
Whiskey & Oyster,302,8.0,242.50724836654663,2.0,301 John Carlyle St,38.80576284873485,-77.060626745224,0.0,183
Bob & Edith's Diner,107,7.0,182.65269847437622,,1743 King St,38.80576284873485,-77.060626745224,0.0,183
Old House Cosmopolitan Grill,199,9.0,836.3211060594725,2.0,1024 Cameron St,38.80576284873485,-77.060626745224,0.0,183
Bistro Sancerre,144,8.0,98.27941561905882,2.0,1725 Duke St,38.80576284873485,-77.060626745224,0.0,183
Vaso's Mediterranean Bistro,562,8.0,731.2089903062546,2.0,1118 King St,38.80576284873485,-77.060626745224,0.0,183
Toastique,161,9.0,339.32096378672617,2.0,1605 King St,38.80576284873485,-77.060626745224,0.0,183
The Executive Diner,508,8.0,491.72812503559993,2.0,1400 Duke St,38.80576284873485,-77.060626745224,0.0,183
The Tasting Room,399,8.0,331.7052383039605,2.0,1602 King St,38.80576284873485,-77.060626745224,0.0,183
Sweet Fire Donna's,856,8.0,419.48216640606256,2.0,510 John Carlyle St,38.80576284873485,-77.060626745224,0.0,183
Tequila & Taco,409,8.0,445.35280038146635,2.0,540 John Carlyle St,38.80576284873485,-77.060626745224,0.0,183
BRABO,581,7.0,343.6695300517327,3.0,1600 King St,38.80576284873485,-77.060626745224,0.0,183
Table Talk,577,7.0,173.17785054174112,1.0,1623 Duke St,38.80576284873485,-77.060626745224,0.0,183
Nasime Japanese Restaurant,239,9.0,672.8623919870757,3.0,1209 King St,38.80576284873485,-77.060626745224,0.0,183
Kingstreet Tavern,23,6.0,160.19660420337908,2.0,1767 King St,38.80576284873485,-77.060626745224,0.0,183
Vermilion,915,8.0,723.4097000321514,3.0,1120 King St,38.80576284873485,-77.060626745224,0.0,183
Casa Tequila Bar & Grill,108,7.0,124.86070519014504,2.0,200 Reinekers Ln,38.80576284873485,-77.060626745224,0.0,183
Laporta's Restaurant,380,8.0,292.550935768667,2.0,1600 Duke St,38.80576284873485,-77.060626745224,0.0,183
Open Road - Rosslyn,116,9.0,145.81013704492992,2.0,1201 Wilson Blvd,38.8946,-77.072305,6.0,184
Salt,195,9.0,145.81013704492992,3.0,1201 Wilson Blvd,38.8946,-77.072305,6.0,184
